id,name,link,category,store,product_cluster_id,2023-07-30,2023-08-15,2023-08-28,2023-09-09,2023-09-24
70959,"Notebook Acer Aspire 5 A515-56G I5-1135G7 12GB/256GB/MX450 2GB/15.6"" FullHD/Silver/DOS",https://www.anhoch.com/product/599271163/notebook-acer-aspire-5-a515-56g-i5-1135g7-12gb256gbmx450-2gb156-fullhdsilverdos,LAPTOP,Anhoch,LAPTOP765,33580.0,33580.0,33580.0,33580.0,33580.0
70960,"Notebook HP 15s Ryzen7 5700U 16GB/512GB/15.6"" FullHD/DOS/Chalkboard Gray",https://www.anhoch.com/product/599270943/notebook-hp-15s-ryzen7-5700u-16gb512gb156-fullhddoschalkboard-gray,LAPTOP,Anhoch,LAPTOP76,33890.0,33890.0,33890.0,33890.0,33890.0
70961,"Notebook Asus VivoBook 15 X515JA i7-1065G7/8GB/512GB/15.6"" FHD IPS/Backlit KB/DOS",https://www.anhoch.com/product/599877828/notebook-asus-vivobook-15-x515ja-i7-1065g78gb512gb156-fhd-ipsbacklit-kbdos,LAPTOP,Anhoch,LAPTOP1003,33980.0,33980.0,33980.0,33980.0,33980.0
70962,"Notebook HP 15s i5-1235U/8GB/512GB SSD/15.6"" FHD IPS/Win11",https://www.anhoch.com/product/599879063/notebook-hp-15s-i5-1235u8gb512gb-ssd156-fhd-ipswin11,LAPTOP,Anhoch,LAPTOP871,33980.0,33980.0,33980.0,33980.0,33980.0
70963,"Notebook HP Pavilion 15 Ryzen7 7730U 16GB/512GB SSD/15.6"" FullHD/DOS",https://www.anhoch.com/product/599271344/notebook-hp-pavilion-15-ryzen7-7730u-16gb512gb-ssd156-fullhddos,LAPTOP,Anhoch,LAPTOP110,34880.0,34880.0,34980.0,34980.0,34580.0
70964,"Notebook Lenovo ThinkBook V15 G2 Ryzen5 5500U/8GB/256GB SSD/15.6"" FHD/Win10Pro",https://www.anhoch.com/product/599877917/notebook-lenovo-thinkbook-v15-g2-ryzen5-5500u8gb256gb-ssd156-fhdwin10pro,LAPTOP,Anhoch,LAPTOP596,34980.0,,,,
70965,"Notebook Lenovo Thinkbook 13s G2 i5-1135G7/8GB/256GB SSD/13.3"" WQXGA/Backlit KB/Win10Pro",https://www.anhoch.com/product/599879153/notebook-lenovo-thinkbook-13s-g2-i5-1135g78gb256gb-ssd133-wqxgabacklit-kbwin10pro,LAPTOP,Anhoch,LAPTOP807,34980.0,34980.0,34980.0,34980.0,34980.0
70966,"Notebook Dell Vostro 5410 i5-11320H 8GB/512GB/MX450 2GB /14"" FullHD/BacklitKB/4Cell/Ubuntu",https://www.anhoch.com/product/599271143/notebook-dell-vostro-5410-i5-11320h-8gb512gbmx450-2gb-14-fullhdbacklitkb4cellubuntu,LAPTOP,Anhoch,LAPTOP423,35680.0,35680.0,35680.0,35680.0,35680.0
70967,"Notebook Dell 3511 i5-1135G7/8GB/256GB SSD/15.6"" FHD Touchscreen/Win11",https://www.anhoch.com/product/599877916/notebook-dell-3511-i5-1135g78gb256gb-ssd156-fhd-touchscreenwin11,LAPTOP,Anhoch,LAPTOP1095,35980.0,35980.0,35980.0,35980.0,35980.0
70968,"Notebook Lenovo IdeaPad Slim 3 Ryzen7 7730U/16GB/512GB SSD/15.6"" FHD AG 300nits/Grey",https://www.anhoch.com/product/599271202/notebook-lenovo-ideapad-slim-3-ryzen7-7730u16gb512gb-ssd156-fhd-ag-300nitsgrey,LAPTOP,Anhoch,LAPTOP524,35980.0,35980.0,35980.0,35980.0,35980.0
70969,"Notebook HP ProBook 455 G9 Ryzen5 5625U 8GB/256GB/15.6"" FullHD IPS/GigaLAN/DOS/Silver",https://www.anhoch.com/product/599271315/notebook-hp-probook-455-g9-ryzen5-5625u-8gb256gb156-fullhd-ipsgigalandossilver,LAPTOP,Anhoch,LAPTOP275,35980.0,35980.0,35980.0,35980.0,34980.0
70970,"Notebook Asus Zenbook UM425QA R5 5600H/8GB/512GB SSD/14"" FHD IPS/Backlit KB/Win11",https://www.anhoch.com/product/599878426/notebook-asus-zenbook-um425qa-r5-5600h8gb512gb-ssd14-fhd-ipsbacklit-kbwin11,LAPTOP,Anhoch,LAPTOP657,37980.0,37980.0,37980.0,37980.0,37980.0
70971,"Notebook Dell Vostro 3510 i5-1135G7 8GB/256GB SSD/MX350 2GB/15.6"" FullHD/BacklitKB/Black/Ubuntu",https://www.anhoch.com/product/599271107/notebook-dell-vostro-3510-i5-1135g7-8gb256gb-ssdmx350-2gb156-fullhdbacklitkbblackubuntu,LAPTOP,Anhoch,LAPTOP1133,37980.0,37980.0,37980.0,36980.0,36980.0
70972,"Notebook Dell Vostro 3420 i5-1135G7 8GB/512GB/Intel Iris XE/14"" FullHD/BacklitKB/3Cell/Ubuntu",https://www.anhoch.com/product/599270970/notebook-dell-vostro-3420-i5-1135g7-8gb512gbintel-iris-xe14-fullhdbacklitkb3cellubuntu,LAPTOP,Anhoch,LAPTOP347,38880.0,38880.0,38880.0,38880.0,38880.0
70973,"Notebook Lenovo ThinkBook E15 G2 i5-1135G7/8GB/512GB SSD/15.6"" FHD IPS/Backlit Kb/FP/DOS",https://www.anhoch.com/product/599877878/notebook-lenovo-thinkbook-e15-g2-i5-1135g78gb512gb-ssd156-fhd-ipsbacklit-kbfpdos,LAPTOP,Anhoch,LAPTOP123,38980.0,38980.0,38980.0,38980.0,38980.0
70974,"Notebook Lenovo ThinkBook 15 G4 i5-1235U/8GB/256GB SSD/15.6"" FHD/Backlit Kb/DOS",https://www.anhoch.com/product/599878630/notebook-lenovo-thinkbook-15-g4-i5-1235u8gb256gb-ssd156-fhdbacklit-kbdos,LAPTOP,Anhoch,LAPTOP531,38980.0,38980.0,38980.0,38980.0,38980.0
70975,"Notebook HP EliteBook 840 G7 i7-10610U/8GB/256GB/14"" FHD IPS/NFC/Backlit Kb/FP/Win10Pro",https://www.anhoch.com/product/599878449/notebook-hp-elitebook-840-g7-i7-10610u8gb256gb14-fhd-ipsnfcbacklit-kbfpwin10pro,LAPTOP,Anhoch,LAPTOP150,39980.0,,,,
70976,"Notebook Lenovo ThinkPad E14 G3 Ryzen7 5700U/8GB/256GB/14"" FHD IPS/W10Pro",https://www.anhoch.com/product/599878471/notebook-lenovo-thinkpad-e14-g3-ryzen7-5700u8gb256gb14-fhd-ipsw10pro,LAPTOP,Anhoch,LAPTOP290,39980.0,,,,
70977,"Notebook HP EliteBook 835 G8 Ryzen5 PRO 5650U/16GB/256GB/13.3"" FHD IPS/NFC/Backlit KB/Win10Pro",https://www.anhoch.com/product/599879149/notebook-hp-elitebook-835-g8-ryzen5-pro-5650u16gb256gb133-fhd-ipsnfcbacklit-kbwin10pro,LAPTOP,Anhoch,LAPTOP287,39980.0,39980.0,39980.0,39980.0,39980.0
70978,"Notebook Lenovo Gaming 3 Ryzen5 5600H 8GB/256GB/GTX1650 4GB/15.6"" FullHD AG 250N/Black/DOS",https://www.anhoch.com/product/599269578/notebook-lenovo-gaming-3-ryzen5-5600h-8gb256gbgtx1650-4gb156-fullhd-ag-250nblackdos,LAPTOP,Anhoch,LAPTOP124,40980.0,40980.0,40980.0,40980.0,40980.0
70979,"Notebook Dell 3525 Ryzen7 5825U/8GB/512GB SSD/15.6"" FHD 120Hz/DOS",https://www.anhoch.com/product/599878162/notebook-dell-3525-ryzen7-5825u8gb512gb-ssd156-fhd-120hzdos,LAPTOP,Anhoch,LAPTOP930,40980.0,40980.0,40980.0,40980.0,40980.0
70980,"Notebook Dell 5425 Ryzen5 5625U/16GB/512GB SSD/14"" FHD Touchscreen/Win11",https://www.anhoch.com/product/599878623/notebook-dell-5425-ryzen5-5625u16gb512gb-ssd14-fhd-touchscreenwin11,LAPTOP,Anhoch,LAPTOP610,40980.0,40980.0,40980.0,40980.0,40980.0
70981,"Notebook Gigabyte U4 UD i5-1155G7/16GB/512GB SSD/Iris XE/14"" FHD IPS/Backlit Kb/990g/DOS",https://www.anhoch.com/product/599873957/notebook-gigabyte-u4-ud-i5-1155g716gb512gb-ssdiris-xe14-fhd-ipsbacklit-kb990gdos,LAPTOP,Anhoch,LAPTOP818,41480.0,41480.0,39980.0,39980.0,41480.0
70982,"Notebook Lenovo ThinkBook E15 G2 i5-1135G7/16GB/512GB SSD/15.6"" FHD IPS/Backlit Kb/FP/DOS",https://www.anhoch.com/product/599877557/notebook-lenovo-thinkbook-e15-g2-i5-1135g716gb512gb-ssd156-fhd-ipsbacklit-kbfpdos,LAPTOP,Anhoch,LAPTOP412,41980.0,41980.0,41980.0,41980.0,41980.0
70983,"Notebook Lenovo Gaming 3 i5-11320H 8GB/512GB/GTX1650 4GB/15.6"" FullHD IPS/Black",https://www.anhoch.com/product/599270707/notebook-lenovo-gaming-3-i5-11320h-8gb512gbgtx1650-4gb156-fullhd-ipsblack,LAPTOP,Anhoch,LAPTOP105,41980.0,41980.0,41980.0,39980.0,38980.0
70984,"Notebook Dell Latitude 7320 i5-1145G7/16GB/256GB/13.3"" FHD/BacklitKB/Win10Pro",https://www.anhoch.com/product/599878453/notebook-dell-latitude-7320-i5-1145g716gb256gb133-fhdbacklitkbwin10pro,LAPTOP,Anhoch,LAPTOP359,41980.0,41980.0,41980.0,41980.0,41980.0
70985,"Notebook MSI GF63 Gaming i5-11400H/8GB/256GB SSD/GTX1650 4GB/15.6"" FHD 144Hz IPS/SS KB/Win11",https://www.anhoch.com/product/599879040/notebook-msi-gf63-gaming-i5-11400h8gb256gb-ssdgtx1650-4gb156-fhd-144hz-ipsss-kbwin11,LAPTOP,Anhoch,LAPTOP194,41980.0,41980.0,41980.0,41980.0,39980.0
70986,"Notebook Lenovo IP3 i7-1255U 16GB/512GB/15.6"" FullHD IPS/DOS/ArcticGray",https://www.anhoch.com/product/599270622/notebook-lenovo-ip3-i7-1255u-16gb512gb156-fullhd-ipsdosarcticgray,LAPTOP,Anhoch,LAPTOP873,42580.0,42580.0,42580.0,42580.0,42580.0
70987,"Notebook MSI Modern 14 i7-1165G7/8GB/512GB SSD/Iris Xe/14"" FHD IPS/Backlit Kb/1.3kg/DOS",https://www.anhoch.com/product/599870767/notebook-msi-modern-14-i7-1165g78gb512gb-ssdiris-xe14-fhd-ipsbacklit-kb13kgdos,LAPTOP,Anhoch,LAPTOP116,42980.0,42980.0,42980.0,42980.0,42980.0
70988,"Notebook Lenovo IP3 i7-1165G7 12GB/512GB/17.3"" FullHD IPS/TPM/FPR/DOS",https://www.anhoch.com/product/599269566/notebook-lenovo-ip3-i7-1165g7-12gb512gb173-fullhd-ipstpmfprdos,LAPTOP,Anhoch,LAPTOP460,42980.0,42980.0,42980.0,42980.0,42980.0
70989,"Notebook Lenovo Gaming 3 Ryzen5 5600H 8GB/512GB/GTX1650 4GB/15.6"" FullHD AG 250N/Black/DOS",https://www.anhoch.com/product/599269579/notebook-lenovo-gaming-3-ryzen5-5600h-8gb512gbgtx1650-4gb156-fullhd-ag-250nblackdos,LAPTOP,Anhoch,LAPTOP411,42980.0,42980.0,42980.0,42980.0,42980.0
70990,"Notebook HP Victus Gaming i5 12450H/8GB/512GB SSD/GTX 1650 4GB/15.6"" FHD 144Hz/Backlit Kb/Win11",https://www.anhoch.com/product/599877911/notebook-hp-victus-gaming-i5-12450h8gb512gb-ssdgtx-1650-4gb156-fhd-144hzbacklit-kbwin11,LAPTOP,Anhoch,LAPTOP620,42980.0,42980.0,42980.0,42980.0,42980.0
70991,"Notebook Lenovo IdeaPad 1 Ryzen7 5700U/12GB/512GB SSD/15.6"" FHD Touch/Win11",https://www.anhoch.com/product/599878473/notebook-lenovo-ideapad-1-ryzen7-5700u12gb512gb-ssd156-fhd-touchwin11,LAPTOP,Anhoch,LAPTOP893,42980.0,42980.0,42980.0,42980.0,42980.0
70992,"Notebook HP ProBook 450 G9 i5-1235U 16GB/512GB/15.6"" FullHD IPS/HDMI/USB-C/RJ45/DOS",https://www.anhoch.com/product/599270940/notebook-hp-probook-450-g9-i5-1235u-16gb512gb156-fullhd-ipshdmiusb-crj45dos,LAPTOP,Anhoch,LAPTOP521,43880.0,43880.0,43880.0,43880.0,43880.0
70993,"Notebook Dell Vostro 3510 i7-1165G7 8GB/512GB/Intel Iris XE/15.6"" FullHD/BacklitKB/3Cell/Ubuntu",https://www.anhoch.com/product/599269667/notebook-dell-vostro-3510-i7-1165g7-8gb512gbintel-iris-xe156-fullhdbacklitkb3cellubuntu,LAPTOP,Anhoch,LAPTOP268,43980.0,43980.0,43980.0,43980.0,43980.0
70994,"Notebook MSI Modern 14 i7-1165G7/8GB/512GB SSD/Iris Xe/14"" FHD IPS/Backlit Kb/1.3kg/Win10H",https://www.anhoch.com/product/599879163/notebook-msi-modern-14-i7-1165g78gb512gb-ssdiris-xe14-fhd-ipsbacklit-kb13kgwin10h,LAPTOP,Anhoch,LAPTOP973,43980.0,43980.0,43980.0,43980.0,43980.0
70995,"Notebook HP Envy 15 x360 Ryzen5 5625U/8GB/256GB SSD/15.6"" FHD Touch/Backlit Kb/Win11",https://www.anhoch.com/product/599877622/notebook-hp-envy-15-x360-ryzen5-5625u8gb256gb-ssd156-fhd-touchbacklit-kbwin11,LAPTOP,Anhoch,LAPTOP1128,44980.0,,,,
70996,"Notebook Asus Zenbook UM325UA R7 5700U/8GB/512GB SSD/13.3"" FHD OLED/Backlit KB/Win11",https://www.anhoch.com/product/599877908/notebook-asus-zenbook-um325ua-r7-5700u8gb512gb-ssd133-fhd-oledbacklit-kbwin11,LAPTOP,Anhoch,LAPTOP235,44980.0,44980.0,44980.0,44980.0,44980.0
70997,"Notebook Lenovo Gaming 3 i5-11320H/8GB/512GB/RTX3050 4GB/15.6"" FHD/Backlit Kb/DOS",https://www.anhoch.com/product/599878632/notebook-lenovo-gaming-3-i5-11320h8gb512gbrtx3050-4gb156-fhdbacklit-kbdos,LAPTOP,Anhoch,LAPTOP328,44980.0,44980.0,44980.0,44980.0,44980.0
70998,"Notebook HP ProBook 440 G9 i5-1235U 16GB/512GB/14"" FullHD IPS/HDMI/USB-C/RJ45/DOS",https://www.anhoch.com/product/599270942/notebook-hp-probook-440-g9-i5-1235u-16gb512gb14-fullhd-ipshdmiusb-crj45dos,LAPTOP,Anhoch,LAPTOP327,44980.0,44980.0,44980.0,44980.0,44980.0
70999,"Notebook HP EliteBook 640 G9 i5-1245U/16GB/256GB/14"" FHD/Backlit Kb/Win11Pro + PODAROK TP-Link T600U",https://www.anhoch.com/product/599879680/notebook-hp-elitebook-640-g9-i5-1245u16gb256gb14-fhdbacklit-kbwin11pro-podarok-tp-link-t600u,LAPTOP,Anhoch,LAPTOP259,44980.0,44980.0,44980.0,44980.0,44980.0
71000,"Notebook HP Pavilion x360 14 i5-1235U/8GB/512GB/14"" FHD IPS Touch/Backlit Kb/FP/Win11",https://www.anhoch.com/product/599877620/notebook-hp-pavilion-x360-14-i5-1235u8gb512gb14-fhd-ips-touchbacklit-kbfpwin11,LAPTOP,Anhoch,LAPTOP403,45980.0,45980.0,45980.0,45980.0,45980.0
71001,"Notebook HP ProBook x360 435 G8 R5 5600U/8GB/256GB/13.3"" FHD IPS Touch/Backlit Kb/FP/Win10Pro",https://www.anhoch.com/product/599877616/notebook-hp-probook-x360-435-g8-r5-5600u8gb256gb133-fhd-ips-touchbacklit-kbfpwin10pro,LAPTOP,Anhoch,LAPTOP372,45980.0,45980.0,45980.0,45980.0,43980.0
71002,"Notebook Dell G15 Gaming i5-11260H/16GB/512GB SSD/RTX3050 4GB/15.6"" FHD IPS 120Hz/Backlit KB",https://www.anhoch.com/product/599878164/notebook-dell-g15-gaming-i5-11260h16gb512gb-ssdrtx3050-4gb156-fhd-ips-120hzbacklit-kb,LAPTOP,Anhoch,LAPTOP87,45980.0,45980.0,45980.0,45980.0,45980.0
71003,"Notebook Gigabyte G5 GE Gaming i5-12500H/8GB/512GB SSD/RTX 3050 4GB/15.6"" FHD 144Hz IPS/DOS",https://www.anhoch.com/product/599878729/notebook-gigabyte-g5-ge-gaming-i5-12500h8gb512gb-ssdrtx-3050-4gb156-fhd-144hz-ipsdos,LAPTOP,Anhoch,LAPTOP193,45980.0,45980.0,45980.0,45980.0,45980.0
71004,"Notebook Lenovo Flex 5 i5-1235U/8GB/512GB SSD/14"" FHD IPS Touch/Backlit KB/Win11",https://www.anhoch.com/product/599879156/notebook-lenovo-flex-5-i5-1235u8gb512gb-ssd14-fhd-ips-touchbacklit-kbwin11,LAPTOP,Anhoch,LAPTOP680,45980.0,45980.0,44980.0,44980.0,45980.0
71005,"Notebook HP Envy 13 x360 i5-1135G7/8GB/256GB SSD/13.3"" FHD Touch/Backlit Kb/Win10",https://www.anhoch.com/product/599873083/notebook-hp-envy-13-x360-i5-1135g78gb256gb-ssd133-fhd-touchbacklit-kbwin10,LAPTOP,Anhoch,LAPTOP955,46980.0,46980.0,46980.0,46980.0,46980.0
71006,"Notebook Lenovo Gaming 3 i5-11320H 16GB/512GB/RTX3050 4GB/15.6"" FullHD IPS/Backlit Kb/DOS",https://www.anhoch.com/product/599270714/notebook-lenovo-gaming-3-i5-11320h-16gb512gbrtx3050-4gb156-fullhd-ipsbacklit-kbdos,LAPTOP,Anhoch,LAPTOP94,46980.0,46980.0,46980.0,46980.0,46980.0
71007,"Notebook HP ProBook 635 G8 R7 5800U/16GB/512GB/13.3"" FHD IPS/Backlit Kb/FP/Win10Pro",https://www.anhoch.com/product/599878446/notebook-hp-probook-635-g8-r7-5800u16gb512gb133-fhd-ipsbacklit-kbfpwin10pro,LAPTOP,Anhoch,LAPTOP139,46980.0,46980.0,46980.0,46980.0,46980.0
71008,"Notebook Asus TUF FX506HC i5-11400H/8GB/512GB SSD/RTX3050 4GB/15.6"" FHD IPS 144Hz/Backlit KB/Win11",https://www.anhoch.com/product/599877919/notebook-asus-tuf-fx506hc-i5-11400h8gb512gb-ssdrtx3050-4gb156-fhd-ips-144hzbacklit-kbwin11,LAPTOP,Anhoch,LAPTOP488,46980.0,46980.0,46980.0,46980.0,46980.0
71009,"Notebook HP Envy 15 x360 2in1 i5-1135G7/8GB/512GB SSD/15.6"" FHD Touch/Backlit Kb/Win10",https://www.anhoch.com/product/599879150/notebook-hp-envy-15-x360-2in1-i5-1135g78gb512gb-ssd156-fhd-touchbacklit-kbwin10,LAPTOP,Anhoch,LAPTOP263,46980.0,,,,
71010,"Notebook MSI Modern 14 Ryzen7 7730U/16GB/512GB SSD/14"" FHD IPS/Backlit Kb/1.3kg/Win11",https://www.anhoch.com/product/599879298/notebook-msi-modern-14-ryzen7-7730u16gb512gb-ssd14-fhd-ipsbacklit-kb13kgwin11,LAPTOP,Anhoch,LAPTOP967,46980.0,46980.0,46980.0,46980.0,46980.0
71011,"Notebook Dell Vostro 3510 i7-1165G7 16GB/512GB/Intel Iris XE/15.6"" FullHD/BacklitKB/3Cell/Ubuntu",https://www.anhoch.com/product/599270580/notebook-dell-vostro-3510-i7-1165g7-16gb512gbintel-iris-xe156-fullhdbacklitkb3cellubuntu,LAPTOP,Anhoch,LAPTOP210,47580.0,47580.0,47580.0,47580.0,47580.0
71012,"Notebook Lenovo Gaming 3 Ryzen7 5800H 8GB/512GB/GTX 1650 4GB/15.6"" FullHD AG 250N/DOS/Black",https://www.anhoch.com/product/599269580/notebook-lenovo-gaming-3-ryzen7-5800h-8gb512gbgtx-1650-4gb156-fullhd-ag-250ndosblack,LAPTOP,Anhoch,LAPTOP48,47980.0,47980.0,47980.0,47980.0,47980.0
71013,"Notebook Dell Vostro 5625 Ryzen5 5625U 8GB/256GB SSD/16"" FullHD/BacklitKB/W11Pro",https://www.anhoch.com/product/599271109/notebook-dell-vostro-5625-ryzen5-5625u-8gb256gb-ssd16-fullhdbacklitkbw11pro,LAPTOP,Anhoch,LAPTOP598,48980.0,48980.0,48980.0,48980.0,48980.0
71014,"Notebook HP ProBook 450 G9 i7-1255U 16GB/512GB/15.6"" FullHD IPS/HDMI/USB-C/RJ45/DOS",https://www.anhoch.com/product/599270941/notebook-hp-probook-450-g9-i7-1255u-16gb512gb156-fullhd-ipshdmiusb-crj45dos,LAPTOP,Anhoch,LAPTOP530,48980.0,48980.0,48980.0,48980.0,48980.0
71015,"Notebook HP Victus Gaming i5 12450H/16GB/512GB SSD/RTX 3050 4GB/15.6"" FHD 144Hz/Backlit Kb/DOS",https://www.anhoch.com/product/599271331/notebook-hp-victus-gaming-i5-12450h16gb512gb-ssdrtx-3050-4gb156-fhd-144hzbacklit-kbdos,LAPTOP,Anhoch,LAPTOP652,49880.0,49880.0,49880.0,49880.0,48880.0
71016,"Notebook Dell Latitude 5420 i5-1135G7 8GB/256GB/IrisXe/14"" FullHD/Thunderbolt/42Wh/Ubuntu",https://www.anhoch.com/product/599269746/notebook-dell-latitude-5420-i5-1135g7-8gb256gbirisxe14-fullhdthunderbolt42whubuntu,LAPTOP,Anhoch,LAPTOP571,49980.0,49980.0,49980.0,49980.0,49980.0
71017,"Notebook HP Pavilion Gaming 15 Ryzen5 5600H 8GB/512GB SSD/RTX 3050 4GB/15.6"" FullHD/DOS",https://www.anhoch.com/product/599876639/notebook-hp-pavilion-gaming-15-ryzen5-5600h-8gb512gb-ssdrtx-3050-4gb156-fullhddos,LAPTOP,Anhoch,LAPTOP439,49980.0,49980.0,49980.0,49980.0,47980.0
71018,"Notebook Dell 3525 Ryzen7 5825U/16GB/512GB SSD/MX550 2GB/15.6"" FHD Touchscreen/Win11",https://www.anhoch.com/product/599877914/notebook-dell-3525-ryzen7-5825u16gb512gb-ssdmx550-2gb156-fhd-touchscreenwin11,LAPTOP,Anhoch,LAPTOP310,49980.0,49980.0,49980.0,49980.0,49980.0
71019,"Notebook Lenovo ThinkPad E15 G4 Ryzen5 5625U/8GB/256GB/15.6"" FHD/Win11Pro",https://www.anhoch.com/product/599879148/notebook-lenovo-thinkpad-e15-g4-ryzen5-5625u8gb256gb156-fhdwin11pro,LAPTOP,Anhoch,LAPTOP655,49980.0,49980.0,49980.0,49980.0,49980.0
71020,"Notebook HP Envy 14 x360 2in1 i5-1335U/8GB/512GB SSD/14"" FHD Touch/Backlit Kb/Win11",https://www.anhoch.com/product/599879328/notebook-hp-envy-14-x360-2in1-i5-1335u8gb512gb-ssd14-fhd-touchbacklit-kbwin11,LAPTOP,Anhoch,LAPTOP371,49980.0,49980.0,49980.0,49980.0,49980.0
71021,"Notebook Lenovo Gaming 3 i5-12450H/16GB/512GB/RTX3050 4GB/15.6"" FHD 120Hz/Backlit Kb/DOS",https://www.anhoch.com/product/599877570/notebook-lenovo-gaming-3-i5-12450h16gb512gbrtx3050-4gb156-fhd-120hzbacklit-kbdos,LAPTOP,Anhoch,LAPTOP336,50680.0,50680.0,50680.0,50680.0,50680.0
71022,"Notebook Dell Vostro 3520 i7-1255U 16GB/512GB/Intel Iris XE/15.6"" FHD 120Hz/BacklitKB/4Cell/Ubuntu",https://www.anhoch.com/product/599270971/notebook-dell-vostro-3520-i7-1255u-16gb512gbintel-iris-xe156-fhd-120hzbacklitkb4cellubuntu,LAPTOP,Anhoch,LAPTOP628,50880.0,50880.0,50880.0,46980.0,46980.0
71023,"Notebook Lenovo Yoga 7 R5 5600U/16GB/512GB/13.3"" QHD IPS/Backlit Kb/FP/Win11",https://www.anhoch.com/product/599877567/notebook-lenovo-yoga-7-r5-5600u16gb512gb133-qhd-ipsbacklit-kbfpwin11,LAPTOP,Anhoch,LAPTOP797,50980.0,50980.0,47980.0,47980.0,47980.0
71024,"Notebook Lenovo Flex 5 i5-1235U/16GB/512GB SSD/14"" FHD IPS Touch/Backlit KB/Win11",https://www.anhoch.com/product/599270751/notebook-lenovo-flex-5-i5-1235u16gb512gb-ssd14-fhd-ips-touchbacklit-kbwin11,LAPTOP,Anhoch,LAPTOP943,50980.0,50980.0,50980.0,49980.0,49980.0
71025,"Notebook Lenovo Legion5 Ryzen5 5600H/8GB/512GB SSD/RTX3050Ti 4GB/15.6"" FHD 120Hz/Backlit KB/Win11",https://www.anhoch.com/product/599878472/notebook-lenovo-legion5-ryzen5-5600h8gb512gb-ssdrtx3050ti-4gb156-fhd-120hzbacklit-kbwin11,LAPTOP,Anhoch,LAPTOP855,50980.0,50980.0,50980.0,50980.0,50980.0
71026,"Notebook Lenovo Gaming 3 Ryzen5 6600H 16GB/512GB/RTX3050 4GB/15.6"" FullHD AG 120HZ 250N/Backlit KB",https://www.anhoch.com/product/599271254/notebook-lenovo-gaming-3-ryzen5-6600h-16gb512gbrtx3050-4gb156-fullhd-ag-120hz-250nbacklit-kb,LAPTOP,Anhoch,LAPTOP929,50980.0,50980.0,50980.0,50980.0,50980.0
71027,"Notebook Lenovo Yoga 6 Touch R5 5500U 16GB/512GB SSD/13.3"" WUXGA IPS Touch/FPR/BacklitKB/Pen/W11H",https://www.anhoch.com/product/599270784/notebook-lenovo-yoga-6-touch-r5-5500u-16gb512gb-ssd133-wuxga-ips-touchfprbacklitkbpenw11h,LAPTOP,Anhoch,LAPTOP757,51980.0,51980.0,51980.0,51980.0,51980.0
71028,"Notebook HP Envy 13 i5-1135G7 8GB/512GB/13.3"" FullHD IPS/Win10Home/Natural Silver",https://www.anhoch.com/product/599270575/notebook-hp-envy-13-i5-1135g7-8gb512gb133-fullhd-ipswin10homenatural-silver,LAPTOP,Anhoch,LAPTOP1113,51990.0,51990.0,51990.0,51990.0,51990.0
71029,"Notebook Lenovo Gaming 3 Ryzen5 5600H 8GB/512GB/RTX3050Ti 4GB/15.6"" FullHD IPS 165Hz/DOS/Black",https://www.anhoch.com/product/599270612/notebook-lenovo-gaming-3-ryzen5-5600h-8gb512gbrtx3050ti-4gb156-fullhd-ips-165hzdosblack,LAPTOP,Anhoch,LAPTOP349,52980.0,52980.0,52980.0,52980.0,52980.0
71030,"Notebook Lenovo Gaming 3 i5-11320H 16GB/512GB/RTX3050Ti 4GB/15.6"" FullHD IPS 120Hz/Backlit Kb/DOS",https://www.anhoch.com/product/599270783/notebook-lenovo-gaming-3-i5-11320h-16gb512gbrtx3050ti-4gb156-fullhd-ips-120hzbacklit-kbdos,LAPTOP,Anhoch,LAPTOP1006,52980.0,52980.0,52980.0,52980.0,52980.0
71031,"Notebook Asus Zenbook UX325EA i7-1165G7/8GB/512GB SSD/13.3"" FHD OLED/Backlit/Win11",https://www.anhoch.com/product/599877918/notebook-asus-zenbook-ux325ea-i7-1165g78gb512gb-ssd133-fhd-oledbacklitwin11,LAPTOP,Anhoch,LAPTOP112,52980.0,52980.0,,,
71032,"Notebook Dell Vostro 3420 i7-1165G7 16GB/512GB/Intel Iris XE/14"" FullHD/BacklitKB/4Cell/DOS",https://www.anhoch.com/product/599270939/notebook-dell-vostro-3420-i7-1165g7-16gb512gbintel-iris-xe14-fullhdbacklitkb4celldos,LAPTOP,Anhoch,LAPTOP274,53980.0,53980.0,53980.0,53980.0,53980.0
71033,"Notebook Lenovo Gaming 3 Ryzen7 5800H 16GB/512GB/RTX3050 4GB/15.6"" FullHD AG 250N/Backlit KB",https://www.anhoch.com/product/599270998/notebook-lenovo-gaming-3-ryzen7-5800h-16gb512gbrtx3050-4gb156-fullhd-ag-250nbacklit-kb,LAPTOP,Anhoch,LAPTOP422,53980.0,53980.0,53980.0,53980.0,53980.0
71034,"Notebook Apple MacBook Air M1 Octa Core/8GB/256GB SSD/Apple 7C GPU/13.3"" LED IPS/Backlit Kb/Silver",https://www.anhoch.com/product/599871905/notebook-apple-macbook-air-m1-octa-core8gb256gb-ssdapple-7c-gpu133-led-ipsbacklit-kbsilver,LAPTOP,Anhoch,LAPTOP118,54980.0,52980.0,52980.0,52980.0,52980.0
